owner_obf,混淆的,Searge,Spigot,Mojang,Yarn,Intermediary,kind,type,side,desc
bnm$3,c,field_177326_c,,,,,field,,,
bnm$a,a,field_110525_a,,,,,field,,,
bnm$a,b,field_110523_b,resourcePackFile,,,,field,,0,
bnm$a,c,field_110524_c,reResourcePack,,,,field,,0,
bnm$a,d,field_110521_d,rePackMetadataSection,,,,field,,0,
bnm$a,e,field_110522_e,texturePackIcon,,,,field,,0,
bnm$a,f,field_110520_f,locationTexturePackIcon,,,,field,,0,
bnn,a,field_147967_a,logger,,,,field,,0,
bnn,b,field_130074_a,joinerResourcePacks,,,,field,,0,
bnn,c,field_110548_a,domainResourceManagers,,,,field,,0,
bnn,d,field_110546_b,reloadListeners,,,,field,,0,
bnn,e,field_135057_d,setResourceDomains,,,,field,,0,
bnn,f,field_110547_c,rmMetadataSerializer,,,,field,,0,
bnn$1,a,field_130076_a,,,,,field,,,
bno,a,field_110535_a,mapMetadataSections,,,,field,,0,
bno,b,field_177242_b,resourcePackName,,,,field,,0,
bno,c,field_110533_b,srResourceLocation,,,,field,,0,
bno,d,field_110534_c,resourceInputStream,,,,field,,0,
bno,e,field_110531_d,mcmetaInputStream,,,,field,,0,
bno,f,field_110532_e,srMetadataSerializer,,,,field,,0,
bno,g,field_110529_f,mcmetaJsonChecked,,,,field,,0,
bno,h,field_110530_g,mcmetaJson,,,,field,,0,
bnp,a,field_152794_b,THREAD_POOL,,,,field,,0,
bnp,b,field_152795_c,textureManager,,,,field,,0,
bnp,c,field_152796_d,skinCacheDir,,,,field,,0,
bnp,d,field_152797_e,sessionService,,,,field,,0,
bnp,e,field_152798_f,skinCacheLoader,,,,field,,0,
bnp$1,a,field_152787_a,,,,,field,,,
bnp$2,a,field_152635_a,,,,,field,,,
bnp$2,b,field_152636_b,,,,,field,,,
bnp$2,c,field_152637_c,,,,,field,,,
bnp$2,d,field_152638_d,,,,,field,,,
bnp$2,e,field_177249_e,,,,,field,,,
bnp$2,f,field_152639_e,,,,,field,,,
bnp$3,a,field_152799_a,,,,,field,,,
bnp$3,b,field_152800_b,,,,,field,,,
bnp$3,c,field_152801_c,,,,,field,,,
bnp$3,d,field_152802_d,,,,,field,,,
bnp$3$1,a,field_152803_a,,,,,field,,,
bnp$3$1,b,field_152804_b,,,,,field,,,
bnq,a,field_135054_a,i18nLocale,,,,field,,0,
bnr,a,field_135039_a,languageCode,,,,field,,0,
bnr,b,field_135037_b,region,,,,field,,0,
bnr,c,field_135038_c,name,,,,field,,0,
bnr,d,field_135036_d,bidirectional,,,,field,,0,
bns,a,field_135049_a,currentLocale,,,,field,,0,
bns,b,field_147648_b,logger,,,,field,,0,
bns,c,field_135047_b,theMetadataSerializer,,,,field,,0,
bns,d,field_135048_c,currentLanguage,,,,field,,0,
bns,e,field_135046_d,languageMap,,,,field,,0,
bnt,a,field_135032_a,properties,,,,field,,0,
bnt,b,field_135030_b,splitter,,,,field,,0,"Splits on ""="""
bnt,c,field_135031_c,pattern,,,,field,,0,
bnt,d,field_135029_d,unicode,,,,field,,0,
bny,a,field_110508_a,metadataSectionSerializerRegistry,,,,field,,0,
bny,b,field_110506_b,gsonBuilder,,,,field,,0,
bny,c,field_110507_c,gson,,,,field,,0,"Cached Gson instance. Set to null when more sections are registered, and then re-created from the builder."
bny$a,a,field_110502_a,section,,,,field,,0,The IMetadataSectionSerializer associated with the class registered
bny$a,b,field_110500_b,clazz,,,,field,,0,The class registered
bny$a,c,field_110501_c,,,,,field,,,
bnz,a,field_110499_a,frameIndex,,,,field,,0,
bnz,b,field_110498_b,frameTime,,,,field,,0,
boa,a,field_110478_a,animationFrames,,,,field,,0,
boa,b,field_110476_b,frameWidth,,,,field,,0,
boa,c,field_110477_c,frameHeight,,,,field,,0,
boa,d,field_110475_d,frameTime,,,,field,,0,
boa,e,field_177220_e,interpolate,,,,field,,0,
bod,a,field_110467_a,charWidths,,,,field,,0,
bod,b,field_110465_b,charLefts,,,,field,,0,
bod,c,field_110466_c,charSpacings,,,,field,,0,
bog,a,field_135019_a,languages,,,,field,,0,
boj,a,field_110464_a,packDescription,,,,field,,0,
boj,b,field_110463_b,packFormat,,,,field,,0,
bon,a,field_110482_a,textureBlur,,,,field,,0,
bon,b,field_110481_b,textureClamp,,,,field,,0,
bon,c,field_148536_c,listMipmaps,,,,field,,0,
bor,a,X0_Y0,,,,,field,,,
bor,b,X0_Y90,,,,,field,,,
bor,c,X0_Y180,,,,,field,,,
bor,d,X0_Y270,,,,,field,,,
bor,e,X90_Y0,,,,,field,,,
bor,f,X90_Y90,,,,,field,,,
bor,g,X90_Y180,,,,,field,,,
bor,h,X90_Y270,,,,,field,,,
bor,i,X180_Y0,,,,,field,,,
bor,j,X180_Y90,,,,,field,,,
bor,k,X180_Y180,,,,,field,,,
bor,l,X180_Y270,,,,,field,,,
bor,m,X270_Y0,,,,,field,,,
bor,n,X270_Y90,,,,,field,,,
bor,o,X270_Y180,,,,,field,,,
bor,p,X270_Y270,,,,,field,,,
bor,q,field_177546_q,mapRotations,,,,field,,0,
bor,r,field_177545_r,combinedXY,,,,field,,0,
bor,s,field_177544_s,matrix4d,,,,field,,0,
bor,t,field_177543_t,quartersX,,,,field,,0,
bor,u,field_177542_u,quartersY,,,,field,,0,
bor,v,$VALUES,,,,,field,,,
bos,a,field_177557_a,cameraTransforms,,,,field,,0,
bot,a,field_177604_a,MODEL_MISSING,,,,field,,0,
bot,b,field_177602_b,LOCATIONS_BUILTIN_TEXTURES,,,,field,,0,
bot,c,field_177603_c,LOGGER,,,,field,,0,
bot,d,field_177600_d,BUILT_IN_MODELS,,,,field,,0,
bot,e,field_177601_e,JOINER,,,,field,,0,
bot,f,field_177598_f,resourceManager,,,,field,,0,
bot,g,field_177599_g,sprites,,,,field,,0,
bot,h,field_177611_h,models,,,,field,,0,
bot,i,field_177612_i,variants,,,,field,,0,
bot,j,field_177609_j,textureMap,,,,field,,0,
bot,k,field_177610_k,blockModelShapes,,,,field,,0,
bot,l,field_177607_l,faceBakery,,,,field,,0,
bot,m,field_177608_m,itemModelGenerator,,,,field,,0,
bot,n,field_177605_n,bakedRegistry,,,,field,,0,
bot,o,field_177606_o,MODEL_GENERATED,,,,field,,0,
bot,p,field_177618_p,MODEL_COMPASS,,,,field,,0,
bot,q,field_177617_q,MODEL_CLOCK,,,,field,,0,
bot,r,field_177616_r,MODEL_ENTITY,,,,field,,0,
bot,s,field_177615_s,itemLocations,,,,field,,0,
bot,t,field_177614_t,blockDefinitions,,,,field,,0,
bot,u,field_177613_u,variantNames,,,,field,,0,
bot$1,a,field_177506_a,,,,,field,,,
bot$2,a,field_177061_a,,,,,field,,,
bot$2,b,field_177060_b,,,,,field,,,
bou,a,field_174958_a,modelRegistry,,,,field,,0,
bou,b,field_174956_b,texMap,,,,field,,0,
bou,c,field_174957_c,modelProvider,,,,field,,0,
bou,d,field_174955_d,defaultModel,,,,field,,0,
bov,c,field_177519_c,variant,,,,field,,0,
bow,a,field_177563_a,generalQuads,,,,field,,0,
bow,b,field_177561_b,faceQuads,,,,field,,0,
bow,c,field_177562_c,ambientOcclusion,,,,field,,0,
bow,d,field_177559_d,gui3d,,,,field,,0,
bow,e,field_177560_e,texture,,,,field,,0,
bow,f,field_177558_f,cameraTransforms,,,,field,,0,
bow$a,a,field_177656_a,builderGeneralQuads,,,,field,,0,
bow$a,b,field_177654_b,builderFaceQuads,,,,field,,0,
bow$a,c,field_177655_c,builderAmbientOcclusion,,,,field,,0,
bow$a,d,field_177652_d,builderTexture,,,,field,,0,
bow$a,e,field_177653_e,builderGui3d,,,,field,,0,
bow$a,f,field_177651_f,builderCameraTransforms,,,,field,,0,
box,a,field_177567_a,totalWeight,,,,field,,0,
box,b,field_177565_b,models,,,,field,,0,
box,c,field_177566_c,baseModel,,,,field,,0,
box$a,a,field_177678_a,listItems,,,,field,,0,
box$b,b,field_177636_b,model,,,,field,,0,
bpa,a,field_147664_a,positionedSoundLocation,,,,field,,0,
bpa,b,field_147662_b,volume,,,,field,,0,
bpa,c,field_147663_c,pitch,,,,field,,0,
bpa,d,field_147660_d,xPosF,,,,field,,0,
bpa,e,field_147661_e,yPosF,,,,field,,0,
bpa,f,field_147658_f,zPosF,,,,field,,0,
bpa,g,field_147659_g,repeat,,,,field,,0,
bpa,h,field_147665_h,repeatDelay,,,,field,,0,The number of ticks between repeating the sound
bpa,i,field_147666_i,attenuationType,,,,field,,0,
bpb,j,field_147668_j,donePlaying,,,,field,,0,
bpc,k,field_174934_k,guardian,,,,field,,0,
bpd,k,field_147670_k,minecart,,,,field,,0,
bpd,l,field_147669_l,distance,,,,field,,0,
bpe,k,field_147672_k,player,,,,field,,0,
bpe,l,field_147671_l,minecart,,,,field,,0,
bpg,a,MASTER,,,,,field,,,
bpg,b,MUSIC,,,,,field,,,
bpg,c,RECORDS,,,,,field,,,
bpg,d,WEATHER,,,,,field,,,
bpg,e,BLOCKS,,,,,field,,,
bpg,f,MOBS,,,,,field,,,
bpg,g,ANIMALS,,,,,field,,,
bpg,h,PLAYERS,,,,,field,,,
bpg,i,AMBIENT,,,,,field,,,
bpg,j,field_147168_j,NAME_CATEGORY_MAP,,,,field,,0,
bpg,k,field_147169_k,ID_CATEGORY_MAP,,,,field,,0,
bpg,l,field_147166_l,categoryName,,,,field,,0,
bpg,m,field_147167_m,categoryId,,,,field,,0,
bpg,n,$VALUES,,,,,field,,,
bph,a,field_148577_a,soundList,,,,field,,0,
bph,b,field_148575_b,replaceExisting,,,,field,,0,if true it will override all the sounds from the resourcepacks loaded before
bph,c,field_148576_c,category,,,,field,,0,
bph$a,a,field_148569_a,name,,,,field,,0,
bph$a,b,field_148567_b,volume,,,,field,,0,
bph$a,c,field_148568_c,pitch,,,,field,,0,
bph$a,d,field_148565_d,weight,,,,field,,0,
bph$a,e,field_148566_e,type,,,,field,,0,
bph$a,f,field_148564_f,streaming,,,,field,,0,
bph$a$a,a,FILE,,,,,field,,,
bph$a$a,b,SOUND_EVENT,,,,,field,,,
bph$a$a,c,field_148583_c,,,,,field,,,
bph$a$a,d,$VALUES,,,,,field,,,
bpj$a,a,NONE,,,,,field,,,
bpj$a,b,LINEAR,,,,,field,,,
bpj$a,c,field_148589_c,type,,,,field,,0,
bpj$a,d,$VALUES,,,,,field,,,
bpn,f,field_72416_e,hostPlayerData,,,,field,,0,"Holds the NBT data for the host player's save file, so this can be written to level.dat."
bpo,k,field_147148_h,logger,,,,field,,0,
bpo,l,field_71349_l,mc,,,,field,,0,The Minecraft instance.
bpo,m,field_71350_m,theWorldSettings,,,,field,,0,
bpo,n,field_71348_o,isGamePaused,,,,field,,0,
bpo,o,field_71346_p,isPublic,,,,field,,0,
bpo,p,field_71345_q,lanServerPing,,,,field,,0,
bpo$1,a,field_76974_a,,,,,field,,,
bpo$2,a,field_76972_a,,,,,field,,,
bpo$3,a,field_177494_a,,,,,field,,,
bpq,a,field_148551_a,,,,,field,,,
bpq,b,field_148550_b,logger,,,,field,,0,
bpq$a,a,field_77492_a,lanServerMotd,,,,field,,0,
bpq$a,b,field_77490_b,lanServerIpPort,,,,field,,0,
bpq$a,c,field_77491_c,timeLastSeen,,,,field,,0,Last time this LanServer was seen.
bpq$b,a,field_77500_a,localServerList,,,,field,,0,The LanServerList
bpq$b,b,field_77498_b,broadcastAddress,,,,field,,0,InetAddress for 224.0.2.60
bpq$b,c,field_77499_c,socket,,,,field,,0,The socket we're using to receive packets on.
bpq$c,a,field_77556_a,wasUpdated,,,,field,,0,
bpq$c,b,field_77555_b,listOfLanServers,,,,field,,0,
bpr,a,field_148658_a,,,,,field,,,
bpr,b,field_148657_b,logger,,,,field,,0,
bpr,c,field_77528_b,motd,,,,field,,0,
bpr,d,field_77529_c,socket,,,,field,,0,The socket we're using to send packets on.
bpr,e,field_77526_d,isStopping,,,,field,,0,
bpr,f,field_77527_e,address,,,,field,,0,
bpv,a,field_147679_a,rand,,,,field,,0,
bpv,b,field_147677_b,mc,,,,field,,0,
bpv,c,field_147678_c,currentMusic,,,,field,,0,
bpv,d,field_147676_d,timeUntilNextMusic,,,,field,,0,
bpv$a,a,MENU,,,,,field,,,
bpv$a,b,GAME,,,,,field,,,
bpv$a,c,CREATIVE,,,,,field,,,
bpv$a,d,CREDITS,,,,,field,,,
bpv$a,e,NETHER,,,,,field,,,
bpv$a,f,END_BOSS,,,,,field,,,
bpv$a,g,END,,,,,field,,,
bpv$a,h,field_148645_h,musicLocation,,,,field,,0,
bpv$a,i,field_148646_i,minDelay,,,,field,,0,
bpv$a,j,field_148643_j,maxDelay,,,,field,,0,
bpv$a,k,$VALUES,,,,,field,,,
bpw,a,field_148656_a,location,,,,field,,0,
bpw,b,field_148654_b,streamingSound,,,,field,,0,
bpw,c,field_148655_c,pitch,,,,field,,0,
bpw,d,field_148653_d,volume,,,,field,,0,
bpx,a,field_148623_a,LOG_MARKER,,,,field,,0,The marker used for logging
bpx,b,field_148621_b,logger,,,,field,,0,
bpx,c,field_148622_c,sndHandler,,,,field,,0,A reference to the sound handler.
bpx,d,field_148619_d,options,,,,field,,0,Reference to the GameSettings object.
bpx,e,field_148620_e,sndSystem,,,,field,,0,A reference to the sound system.
bpx,f,field_148617_f,loaded,,,,field,,0,Set to true when the SoundManager has been initialised.
bpx,g,field_148618_g,playTime,,,,field,,0,A counter for how long the sound manager has been running
bpx,h,field_148629_h,playingSounds,,,,field,,0,"Identifiers of all currently playing sounds. Type: HashBiMap<String, ISound>"
bpx,i,field_148630_i,invPlayingSounds,,,,field,,0,"Inverse map of currently playing sounds, automatically mirroring changes in original map"
bpx,j,field_148627_j,playingSoundPoolEntries,,,,field,,0,"A HashMap<String, SoundPoolEntry> of the playing sounds."
bpx,k,field_148628_k,categorySounds,,,,field,,0,"Contains sounds mapped by category. Type: Multimap<SoundCategory, String>"
bpx,l,field_148625_l,tickableSounds,,,,field,,0,"A subset of playingSounds, this contains only ITickableSounds"
bpx,m,field_148626_m,delayedSounds,,,,field,,0,"Contains sounds to play in n ticks.  Type: HashMap<ISound, Integer>"
bpx,n,field_148624_n,playingSoundsStopTime,,,,field,,0,"The future time in which to stop this sound.  Type: HashMap<String, Integer>"
bpx$1,a,field_148631_a,,,,,field,,,
bpx$1$1,a,field_177950_a,,,,,field,,,
bpx$2,a,field_148592_a,,,,,field,,,
bpx$2$1,a,field_148593_a,,,,,field,,,
bpx$a,a,field_148591_a,,,,,field,,,
bpy,a,field_148736_a,soundPool,,,,field,,0,A composite (List) of ISoundEventAccessors
bpy,b,field_148734_b,rnd,,,,field,,0,
bpy,c,field_148735_c,soundLocation,,,,field,,0,
bpy,d,field_148732_d,category,,,,field,,0,
bpy,e,field_148733_e,eventPitch,,,,field,,0,
bpy,f,field_148731_f,eventVolume,,,,field,,0,
bpz,a,field_147700_a,missing_sound,,,,field,,0,
bpz,b,field_147698_b,logger,,,,field,,0,
bpz,c,field_147699_c,GSON,,,,field,,0,
bpz,d,field_147696_d,TYPE,,,,field,,0,
bpz,e,field_147697_e,sndRegistry,,,,field,,0,
bpz,f,field_147694_f,sndManager,,,,field,,0,
bpz,g,field_147695_g,mcResourceManager,,,,field,,0,
bpz$2,a,field_148726_a,,,,,field,,,
bpz$2,b,field_148724_b,,,,,field,,,
bpz$2,c,field_148725_c,,,,,field,,,
bpz$2,d,field_148723_d,,,,,field,,,
bpz$3,a,field_148765_a,,,,,field,,,
bqa,a,field_148764_a,soundRegistry,,,,field,,0,Contains all registered sound
bqc,a,field_148739_a,entry,,,,field,,0,
bqc,b,field_148738_b,weight,,,,field,,0,
bqh,a,field_152811_a,,,,,field,,,
bqh,b,field_152812_b,name,,,,field,,0,
bqh,c,field_152813_c,description,,,,field,,0,
bqh,d,field_152814_d,payload,,,,field,,0,
bqj,A,field_152860_A,ingestServTester,,,,field,,0,Instance of the IngestServerTester
bqj,B,field_177948_B,streamCallback,,,,field,,0,The stream callback instance
bqj,C,field_177949_C,,,,,field,,,
bqj,D,field_152861_B,logger,,,,field,,0,
bqj,E,field_152862_C,,,,,field,,,
bqj,F,field_152863_D,lastError,,,,field,,0,The last error that ocurred
bqj,G,field_152864_E,errorCode,,,,field,,0,
bqj,a,field_152865_a,,,,,field,,,
bqj,b,field_152866_b,,,,,field,,,
bqj,c,field_152867_c,broadcastListener,,,,field,,0,
bqj,d,field_152868_d,,,,,field,,,
bqj,e,field_152869_e,,,,,field,,,
bqj,f,field_152870_f,,,,,field,,,
bqj,g,field_152871_g,,,,,field,,,
bqj,h,field_152872_h,streamCore,,,,field,,0,The stream's core
bqj,i,field_152873_i,theStream,,,,field,,0,The Stream's instance
bqj,j,field_152874_j,,,,,field,,,
bqj,k,field_152875_k,,,,,field,,,
bqj,l,field_152876_l,,,,,field,,,
bqj,m,field_152877_m,,,,,field,,,
bqj,n,field_152878_n,,,,,field,,,
bqj,o,field_152879_o,broadcastState,,,,field,,0,
bqj,p,field_152880_p,,,,,field,,,
bqj,q,field_152881_q,videoParamaters,,,,field,,0,
bqj,r,field_152882_r,audioParamaters,,,,field,,0,
bqj,s,field_152883_s,ingestList,,,,field,,0,
bqj,t,field_152884_t,ingestServ,,,,field,,0,The IngestServer's instance
bqj,u,field_152885_u,authenticationToken,,,,field,,0,
bqj,v,field_152886_v,channelInfo,,,,field,,0,
bqj,w,field_152887_w,userInfo,,,,field,,0,
bqj,x,field_152888_x,streamInfo,,,,field,,0,
bqj,y,field_152889_y,archivingState,,,,field,,0,The current archiving state
bqj,z,field_152890_z,,,,,field,,,
bqj$1,a,field_177945_a,,,,,field,,,
bqj$2,a,field_177772_a,,,,,field,,,
bqj$3,a,field_177773_a,,,,,field,,,
bqj$a,a,Uninitialized,,,,,field,,,
bqj$a,b,Initialized,,,,,field,,,
bqj$a,c,Authenticating,,,,,field,,,
bqj$a,d,Authenticated,,,,,field,,,
bqj$a,e,LoggingIn,,,,,field,,,
bqj$a,f,LoggedIn,,,,,field,,,
bqj$a,g,FindingIngestServer,,,,,field,,,
bqj$a,h,ReceivedIngestServers,,,,,field,,,
bqj$a,i,ReadyToBroadcast,,,,,field,,,
bqj$a,j,Starting,,,,,field,,,
bqj$a,k,Broadcasting,,,,,field,,,
bqj$a,l,Stopping,,,,,field,,,
bqj$a,m,Paused,,,,,field,,,
bqj$a,n,IngestTesting,,,,,field,,,
bqj$a,o,$VALUES,,,,,field,,,
bqk,a,field_153003_a,,,,,field,,,
bqk,b,field_153004_b,,,,,field,,,
bqk,c,field_153006_d,,,,,field,,,
bqk,d,field_153007_e,,,,,field,,,
bqk,e,field_175992_e,,,,,field,,,
bqk,f,field_153008_f,,,,,field,,,
bqk,g,field_153011_i,,,,,field,,,
bqk,h,field_153012_j,,,,,field,,,
bqk,i,field_175998_i,,,,,field,,,
bqk,j,field_153015_m,,,,,field,,,
bqk,k,field_175997_k,,,,,field,,,
bqk,l,field_175995_l,,,,,field,,,
bqk,m,field_175996_m,,,,,field,,,
bqk,n,field_175993_n,,,,,field,,,
bqk,o,field_175994_o,,,,,field,,,
bqk,p,field_175999_p,,,,,field,,,
bqk,q,field_153018_p,LOGGER,,,,field,,0,
bqk$1,a,field_176000_a,,,,,field,,,
bqk$2,a,field_175976_a,,,,,field,,,
bqk$2,b,field_175974_b,,,,,field,,,
bqk$2,c,field_175975_c,,,,,field,,,
bqk$a,a,Created,,,,,field,,,
bqk$a,b,Connecting,,,,,field,,,
bqk$a,c,Connected,,,,,field,,,
bqk$a,d,Disconnecting,,,,,field,,,
bqk$a,e,Disconnected,,,,,field,,,
bqk$a,f,$VALUES,,,,,field,,,
bqk$b,a,field_176048_a,,,,,field,,,
bqk$b,b,field_176046_b,,,,,field,,,
bqk$b,c,field_176047_c,,,,,field,,,
bqk$b,d,field_176044_d,,,,,field,,,
bqk$b,e,field_176045_e,,,,,field,,,
bqk$b,f,field_176042_f,,,,,field,,,
bqk$b,g,field_176043_g,,,,,field,,,
bqk$b,h,field_176049_h,,,,,field,,,
bqk$c,a,Uninitialized,,,,,field,,,
bqk$c,b,Initializing,,,,,field,,,
bqk$c,c,Initialized,,,,,field,,,
bqk$c,d,ShuttingDown,,,,,field,,,
bqk$c,e,$VALUES,,,,,field,,,
bqk$d,a,None,,,,,field,,,
bqk$d,b,Url,,,,,field,,,
bqk$d,c,TextureAtlas,,,,,field,,,
bqk$d,d,$VALUES,,,,,field,,,
bql,A,field_176005_A,,,,,field,,,
bql,B,field_176006_B,,,,,field,,,
bql,a,field_153044_b,,,,,field,,,
bql,b,field_153045_c,,,,,field,,,
bql,c,field_153046_d,,,,,field,,,
bql,d,field_153047_e,,,,,field,,,
bql,e,field_153048_f,,,,,field,,,
bql,f,field_153049_g,,,,,field,,,
bql,g,field_153050_h,,,,,field,,,
bql,h,field_153051_i,,,,,field,,,
bql,i,field_153052_j,,,,,field,,,
bql,j,field_153053_k,audioParameters,,,,field,,0,
bql,k,field_153054_l,,,,,field,,,
bql,l,field_153055_m,,,,,field,,,
bql,m,field_153056_n,,,,,field,,,
bql,n,field_153057_o,,,,,field,,,
bql,o,field_153058_p,,,,,field,,,
bql,p,field_153059_q,,,,,field,,,
bql,q,field_153060_r,,,,,field,,,
bql,r,field_153061_s,,,,,field,,,
bql,s,field_153062_t,,,,,field,,,
bql,t,field_153063_u,,,,,field,,,
bql,u,field_153064_v,,,,,field,,,
bql,v,field_153065_w,,,,,field,,,
bql,w,field_153066_x,,,,,field,,,
bql,x,field_176009_x,,,,,field,,,
bql,y,field_176008_y,,,,,field,,,
bql,z,field_176007_z,,,,,field,,,
bql$1,a,field_176010_a,,,,,field,,,
bql$2,a,field_176001_a,,,,,field,,,
bql$3,a,field_176003_a,,,,,field,,,
bql$3,b,field_176002_b,,,,,field,,,
bql$b,a,Uninitalized,,,,,field,,,
bql$b,b,Starting,,,,,field,,,
bql$b,c,ConnectingToServer,,,,,field,,,
bql$b,d,TestingServer,,,,,field,,,
bql$b,e,DoneTestingServer,,,,,field,,,
bql$b,f,Finished,,,,,field,,,
bql$b,g,Cancelling,,,,,field,,,
bql$b,h,Cancelled,,,,,field,,,
bql$b,i,Failed,,,,,field,,,
bql$b,j,$VALUES,,,,,field,,,
bqm$a,a,ERROR,,,,,field,,,
bqm$a,b,INVALID_TOKEN,,,,,field,,,
bqm$a,c,$VALUES,,,,,field,,,
bqn,a,field_152949_a,STREAM_MARKER,,,,field,,0,
bqn,b,field_152950_b,LOGGER,,,,field,,0,
bqn,c,field_152951_c,broadcastController,,,,field,,0,
bqn,d,field_152952_d,chatController,,,,field,,0,
bqn,e,field_176029_e,,,,,field,,,
bqn,f,field_152953_e,mc,,,,field,,0,the minecraft instance
bqn,g,field_152954_f,twitchComponent,,,,field,,0,
bqn,h,field_152955_g,,,,,field,,,
bqn,i,field_152956_h,framebuffer,,,,field,,0,
bqn,j,field_152957_i,,,,,field,,,
bqn,k,field_152958_j,targetFPS,,,,field,,0,stream's target fps
bqn,l,field_152959_k,,,,,field,,,
bqn,m,field_152960_l,,,,,field,,,
bqn,n,field_152961_m,loggedIn,,,,field,,0,
bqn,o,field_152962_n,,,,,field,,,
bqn,p,field_152963_o,,,,,field,,,
bqn,q,field_152964_p,authFailureReason,,,,field,,0,
bqn,r,field_152965_q,,,,,field,,,
bqn$1,a,field_153083_a,,,,,field,,,
bqn$1,b,field_153084_b,,,,,field,,,
bqn$1$1,a,field_153082_a,,,,,field,,,
bqo,a,field_152938_a,,,,,field,,,
bqr,a,field_181059_a,x,,,,field,,0,The X coordinate
bqr,b,field_181060_b,y,,,,field,,0,The Y coordinate
bqr,c,field_181061_c,z,,,,field,,0,The Z coordinate
bqs,A,field_176097_z,GL_SOURCE1_RGB,,,,field,,0,
bqs,B,field_176080_A,GL_SOURCE2_RGB,,,,field,,0,
bqs,C,field_176081_B,GL_OPERAND0_RGB,,,,field,,0,
bqs,D,field_176082_C,GL_OPERAND1_RGB,,,,field,,0,
bqs,E,field_176076_D,GL_OPERAND2_RGB,,,,field,,0,
bqs,F,field_176077_E,GL_COMBINE_ALPHA,,,,field,,0,
bqs,G,field_176078_F,GL_SOURCE0_ALPHA,,,,field,,0,
bqs,H,field_176079_G,GL_SOURCE1_ALPHA,,,,field,,0,
bqs,I,field_176084_H,GL_SOURCE2_ALPHA,,,,field,,0,
bqs,J,field_176085_I,GL_OPERAND0_ALPHA,,,,field,,0,
bqs,K,field_176086_J,GL_OPERAND1_ALPHA,,,,field,,0,
bqs,L,field_176087_K,GL_OPERAND2_ALPHA,,,,field,,0,
bqs,M,field_153211_u,extBlendFuncSeparate,,,,field,,0,
bqs,N,field_148827_a,openGL21,,,,field,,0,
bqs,O,field_148824_g,shadersSupported,,,,field,,0,
bqs,P,field_176083_O,vboSupported,,,,field,,0,
bqs,Q,field_181062_Q,vboSupportedAti,,,,field,,0,
bqs,R,field_176089_P,GL_ARRAY_BUFFER,,,,field,,0,
bqs,S,field_148826_e,GL_STATIC_DRAW,,,,field,,0,
bqs,T,field_153212_w,framebufferType,,,,field,,0,
bqs,U,field_153213_x,shadersAvailable,,,,field,,0,
bqs,V,field_153214_y,arbShaders,,,,field,,0,
bqs,W,field_153215_z,arbMultitexture,,,,field,,0,
bqs,X,field_176088_V,arbTextureEnvCombine,,,,field,,0,
bqs,Y,field_148828_i,openGL14,,,,field,,0,
bqs,Z,field_153196_B,logText,,,,field,,0,
bqs,a,field_153197_d,nvidia,,,,field,,0,
bqs,aa,field_183030_aa,cpu,,,,field,,0,
bqs,ab,field_176090_Y,arbVbo,,,,field,,0,
bqs,b,field_181063_b,ati,,,,field,,0,
bqs,c,field_153198_e,GL_FRAMEBUFFER,,,,field,,0,
bqs,d,field_153199_f,GL_RENDERBUFFER,,,,field,,0,
bqs,e,field_153200_g,GL_COLOR_ATTACHMENT0,,,,field,,0,
bqs,f,field_153201_h,GL_DEPTH_ATTACHMENT,,,,field,,0,
bqs,g,field_153202_i,GL_FRAMEBUFFER_COMPLETE,,,,field,,0,
bqs,h,field_153203_j,GL_FB_INCOMPLETE_ATTACHMENT,,,,field,,0,
bqs,i,field_153204_k,GL_FB_INCOMPLETE_MISS_ATTACH,,,,field,,0,
bqs,j,field_153205_l,GL_FB_INCOMPLETE_DRAW_BUFFER,,,,field,,0,
bqs,k,field_153206_m,GL_FB_INCOMPLETE_READ_BUFFER,,,,field,,0,
bqs,l,field_148823_f,framebufferSupported,,,,field,,0,
bqs,m,field_153207_o,GL_LINK_STATUS,,,,field,,0,
bqs,n,field_153208_p,GL_COMPILE_STATUS,,,,field,,0,
bqs,o,field_153209_q,GL_VERTEX_SHADER,,,,field,,0,
bqs,p,field_153210_r,GL_FRAGMENT_SHADER,,,,field,,0,
bqs,q,field_77478_a,defaultTexUnit,,,,field,,0,"An OpenGL constant corresponding to GL_TEXTURE0, used when setting data pertaining to auxiliary OpenGL texture units."
